row_index,classe_real,predicao,fold
1360,c5,c5,0
1361,c5,c1,2
1362,c1,c1,4
1363,c1,c5,0
1364,c1,c234,1
1365,c1,c234,0
1366,c5,c5,4
1367,c234,c5,0
1368,c1,c1,3
1369,c1,c234,1
1370,c1,c5,0
1371,c5,c1,4
1372,c5,c234,2
1373,c5,c1,4
1374,c234,c1,2
1375,c1,c1,4
1376,c1,c1,4
1377,c234,c5,4
1378,c5,c5,2
1379,c1,c5,1
1380,c1,c234,1
1381,c234,c234,2
1382,c1,c1,3
1383,c234,c1,1
1384,c1,c234,0
1385,c234,c234,3
1386,c5,c5,4
1387,c5,c5,4
1388,c234,c234,1
1389,c234,c5,2
1390,c1,c1,0
1391,c1,c5,4
1392,c234,c234,3
1393,c234,c234,3
1394,c234,c1,4
1395,c1,c5,4
1396,c1,c1,2
1397,c234,c1,1
1398,c234,c234,3
1399,c5,c5,4
1400,c5,c5,4
1401,c234,c1,0
1402,c5,c5,0
1403,c5,c234,4
1404,c5,c5,1
1405,c1,c1,4
1406,c1,c1,4
1407,c1,c5,2
1408,c5,c5,4
1409,c5,c1,1
1410,c234,c5,1
1411,c234,c1,4
1412,c5,c5,3
1413,c5,c5,1
1414,c5,c5,3
1415,c1,c5,4
1416,c5,c234,1
1417,c5,c5,4
1418,c234,c5,2
1419,c1,c234,3
1420,c5,c5,0
1421,c5,c234,4
1422,c1,c234,1
1423,c234,c5,0
1424,c5,c234,2
1425,c234,c5,0
1426,c5,c234,0
1427,c5,c234,3
1428,c1,c1,1
1429,c234,c234,1
1430,c5,c1,0
1431,c5,c5,3
1432,c234,c1,0
1433,c5,c5,2
1434,c1,c1,1
1435,c5,c1,2
1436,c234,c5,4
1437,c1,c234,2
1438,c1,c234,4
1439,c234,c5,4
1440,c5,c1,3
1441,c5,c234,1
1442,c5,c5,3
1443,c5,c1,3
1444,c234,c1,4
1445,c5,c5,3
1446,c5,c1,2
1447,c5,c234,0
1448,c5,c234,2
1449,c5,c234,2
1450,c1,c1,1
1451,c1,c234,2
1452,c5,c5,3
1453,c234,c5,4
1454,c1,c5,4
1455,c234,c234,2
1456,c1,c5,2
1457,c234,c5,1
1458,c234,c1,3
1459,c234,c234,4
1460,c234,c234,2
1461,c234,c5,3
1462,c5,c5,2
1463,c234,c234,2
1464,c1,c234,2
1465,c234,c5,3
1466,c1,c1,0
1467,c5,c1,0
1468,c1,c1,0
1469,c5,c1,2
1470,c1,c1,4
1471,c1,c1,3
1472,c5,c234,0
1473,c5,c234,1
1474,c234,c1,1
1475,c1,c234,4
1476,c1,c5,3
1477,c234,c5,0
1478,c234,c1,2
1479,c1,c1,4
1480,c1,c1,3
1481,c234,c5,0
1482,c1,c1,3
1483,c1,c1,3
1484,c1,c5,2
1485,c234,c1,1
1486,c5,c5,0
1487,c5,c234,3
1488,c234,c5,4
1489,c5,c5,2
1490,c1,c5,3
1491,c1,c1,0
1492,c234,c234,2
1493,c5,c5,1
1494,c5,c5,1
1495,c1,c1,2
1496,c234,c234,0
1497,c5,c5,4
1498,c5,c5,2
1499,c234,c234,2
1500,c234,c234,1
1501,c5,c5,1
1502,c234,c1,3
1503,c234,c234,4
1504,c234,c1,4
1505,c1,c234,3
1506,c5,c5,0
1507,c1,c1,1
1508,c5,c5,4
1509,c5,c234,3
1510,c5,c234,1
1511,c234,c234,0
1512,c1,c5,4
1513,c1,c5,0
1514,c5,c5,1
1515,c1,c5,3
1516,c5,c234,0
1517,c5,c5,3
1518,c1,c234,1
1519,c5,c1,1
1520,c5,c5,2
1521,c5,c1,1
1522,c234,c234,0
1523,c5,c1,3
1524,c5,c5,0
1525,c5,c5,3
1526,c234,c1,3
1527,c1,c1,1
1528,c1,c5,3
1529,c5,c1,1
1530,c5,c234,3
1531,c234,c234,0
1532,c234,c1,2
1533,c5,c1,2
1534,c1,c234,4
1535,c1,c1,1
1536,c5,c5,4
1537,c1,c1,3
1538,c1,c1,3
1539,c1,c234,0
1540,c1,c234,0
1541,c1,c1,4
1542,c5,c5,4
1543,c1,c234,1
1544,c5,c5,4
1545,c1,c1,1
1546,c5,c5,2
1547,c5,c5,1
1548,c1,c1,2
1549,c5,c234,4
1550,c234,c234,0
1551,c234,c5,0
1552,c1,c234,0
1553,c1,c1,2
1554,c234,c1,3
1555,c5,c5,0
1556,c1,c5,0
1557,c5,c5,2
1558,c234,c1,4
1559,c5,c5,4
1560,c234,c234,4
1561,c5,c5,3
1562,c5,c5,0
1563,c1,c234,3
1564,c5,c5,2
1565,c5,c234,0
1566,c5,c5,1
1567,c1,c234,3
1568,c234,c5,2
1569,c5,c234,3
1570,c5,c5,2
1571,c5,c234,0
1572,c5,c5,0
1573,c5,c234,2
1574,c5,c1,0
1575,c5,c234,4
1576,c234,c1,1
1577,c5,c5,3
1578,c1,c5,1
1579,c1,c234,0
1580,c5,c5,0
1581,c5,c5,3
1582,c5,c5,3
1583,c1,c5,0
1584,c234,c5,2
1585,c234,c5,3
1586,c5,c234,1
1587,c234,c5,4
1588,c5,c5,3
1589,c1,c1,0
1590,c234,c234,1
1591,c5,c5,0
1592,c234,c5,1
1593,c234,c5,4
1594,c234,c5,1
1595,c234,c234,1
1596,c234,c234,2
1597,c234,c5,3
1598,c5,c234,4
1599,c5,c5,4
1600,c5,c5,4
1601,c5,c234,3
1602,c234,c234,4
1603,c234,c234,1
1604,c1,c1,2
1605,c5,c5,2
1606,c1,c5,4
1607,c234,c5,4
1608,c1,c1,1
1609,c5,c5,3
1610,c1,c1,1
1611,c5,c5,3
1612,c1,c5,0
1613,c1,c1,1
1614,c234,c1,2
1615,c1,c234,3
1616,c234,c5,3
1617,c1,c1,2
1618,c234,c234,1
1619,c5,c5,3
1620,c234,c5,1
1621,c234,c1,4
1622,c5,c5,3
1623,c1,c234,4
1624,c1,c1,0
1625,c5,c5,0
1626,c5,c5,4
1627,c5,c1,3
1628,c5,c5,1
1629,c234,c5,2
1630,c5,c1,1
1631,c1,c1,1
1632,c234,c1,0
1633,c5,c5,1
1634,c5,c5,1
1635,c234,c5,4
1636,c5,c1,2
1637,c5,c5,2
1638,c5,c5,4
1639,c1,c1,2
1640,c234,c5,4
1641,c5,c5,1
1642,c234,c1,2
1643,c234,c1,4
1644,c1,c1,1
1645,c5,c5,2
1646,c5,c5,2
1647,c5,c234,0
1648,c1,c5,0
1649,c1,c234,2
1650,c5,c5,1
1651,c1,c1,4
1652,c234,c234,2
1653,c234,c5,2
1654,c5,c5,2
1655,c5,c1,1
1656,c5,c5,0
1657,c234,c1,1
1658,c234,c1,4
1659,c1,c234,0
1660,c1,c1,0
1661,c234,c1,4
1662,c5,c234,4
1663,c234,c5,4
1664,c5,c234,0
1665,c234,c5,0
1666,c5,c5,3
1667,c1,c5,2
1668,c234,c5,3
1669,c234,c5,3
1670,c1,c234,0
1671,c1,c5,0
1672,c5,c234,4
1673,c234,c5,0
1674,c1,c5,4
1675,c5,c5,4
1676,c1,c234,4
1677,c234,c5,1
1678,c234,c5,3
1679,c234,c234,1
1680,c5,c1,2
1681,c234,c1,2
1682,c5,c5,4
1683,c234,c234,3
1684,c1,c5,4
1685,c1,c1,3
1686,c1,c234,2
1687,c234,c234,3
1688,c1,c234,2
1689,c1,c234,0
1690,c5,c234,2
1691,c1,c234,2
1692,c5,c5,4
1693,c234,c1,1
1694,c1,c5,0
1695,c234,c234,3
1696,c5,c234,0
1697,c5,c5,3
1698,c234,c1,2
1699,c234,c5,3
1700,c1,c234,0
1701,c5,c5,0
1702,c234,c234,0
1703,c234,c1,0
1704,c5,c5,2
1705,c1,c234,0
1706,c234,c234,0
1707,c5,c234,1
1708,c1,c1,4
1709,c1,c5,1
1710,c234,c5,3
1711,c5,c234,1
1712,c234,c5,0
1713,c234,c5,3
1714,c5,c1,3
1715,c1,c5,0
1716,c5,c5,0
1717,c5,c5,3
1718,c234,c1,4
1719,c5,c5,0
1720,c1,c5,3
1721,c234,c234,1
1722,c1,c1,0
1723,c234,c234,4
1724,c5,c234,0
1725,c234,c234,3
1726,c234,c5,4
1727,c234,c1,2
1728,c234,c234,2
1729,c5,c5,3
1730,c234,c5,0
1731,c234,c1,1
1732,c5,c5,1
1733,c234,c234,3
1734,c1,c1,4
1735,c1,c1,4
1736,c1,c5,2
1737,c1,c1,2
1738,c234,c234,1
1739,c5,c1,1
1740,c1,c1,2
1741,c234,c5,4
1742,c5,c234,2
1743,c234,c234,1
1744,c234,c234,4
1745,c234,c1,1
1746,c234,c1,4
1747,c234,c234,4
1748,c234,c234,3
1749,c5,c5,0
1750,c5,c5,1
1751,c234,c1,2
1752,c5,c234,3
1753,c1,c234,1
1754,c5,c234,3
1755,c234,c1,2
1756,c234,c234,1
1757,c1,c1,1
1758,c1,c234,1
1759,c234,c1,4
1760,c234,c1,0
1761,c234,c234,2
1762,c1,c1,4
1763,c234,c5,0
1764,c5,c1,0
1765,c5,c234,1
1766,c5,c5,0
1767,c1,c1,2
1768,c1,c1,1
1769,c5,c234,0
1770,c234,c1,3
1771,c5,c234,3
1772,c5,c5,2
1773,c5,c5,3
1774,c234,c234,2
1775,c234,c5,3
1776,c5,c5,1
1777,c234,c1,0
1778,c5,c5,4
1779,c5,c5,0
1780,c1,c1,3
1781,c234,c1,2
1782,c5,c1,3
1783,c1,c1,2
1784,c5,c1,0
1785,c5,c5,2
1786,c1,c5,1
1787,c1,c5,4
1788,c5,c234,2
1789,c5,c5,4
1790,c234,c1,4
1791,c5,c5,4
1792,c234,c1,2
1793,c1,c1,2
1794,c1,c1,4
1795,c1,c1,1
1796,c5,c1,2
1797,c234,c5,4
1798,c1,c1,2
1799,c5,c234,2
1800,c5,c5,0
1801,c234,c1,0
1802,c5,c5,3
1803,c5,c5,3
1804,c234,c234,0
1805,c1,c234,0
1806,c5,c5,2
1807,c5,c234,4
1808,c5,c5,4
1809,c5,c1,2
1810,c5,c234,4
1811,c5,c5,0
1812,c1,c5,1
1813,c234,c5,0
1814,c5,c5,4
1815,c5,c234,4
1816,c234,c1,2
1817,c5,c1,2
1818,c234,c5,3
1819,c5,c1,2
1820,c5,c234,1
1821,c1,c234,2
1822,c5,c5,1
1823,c5,c234,2
1824,c1,c1,4
1825,c5,c5,4
1826,c234,c5,3
1827,c234,c5,4
1828,c1,c1,2
1829,c1,c1,1
1830,c234,c234,4
1831,c5,c234,1
1832,c1,c234,3
1833,c234,c5,0
1834,c234,c234,2
1835,c1,c1,0
1836,c234,c5,4
1837,c234,c234,0
1838,c234,c1,3
1839,c234,c234,2
1840,c1,c1,4
1841,c5,c234,0
1842,c234,c5,2
1843,c234,c234,0
1844,c1,c5,3
1845,c1,c234,1
1846,c5,c5,1
1847,c1,c1,0
1848,c234,c234,3
1849,c234,c5,1
1850,c1,c5,3
1851,c234,c5,2
1852,c1,c1,3
1853,c234,c5,4
1854,c1,c5,2
1855,c234,c5,2
1856,c234,c234,4
1857,c234,c5,3
1858,c1,c1,4
1859,c1,c1,3
1860,c234,c234,3
1861,c234,c234,4
1862,c1,c1,0
1863,c234,c5,2
1864,c5,c234,3
1865,c1,c234,2
1866,c234,c1,4
1867,c1,c234,0
1868,c234,c5,4
1869,c1,c1,1
1870,c1,c234,3
1871,c234,c1,4
1872,c234,c5,3
1873,c1,c5,0
1874,c234,c234,2
1875,c234,c234,3
1876,c5,c5,0
1877,c1,c234,3
1878,c5,c1,2
1879,c5,c234,3
1880,c234,c5,0
1881,c234,c5,3
1882,c5,c234,1
1883,c5,c234,3
1884,c1,c1,0
1885,c5,c1,3
1886,c1,c234,3
1887,c234,c234,4
1888,c234,c5,3
1889,c1,c1,2
1890,c234,c234,0
1891,c5,c5,0
1892,c1,c5,0
1893,c5,c1,0
1894,c1,c1,1
1895,c5,c5,3
1896,c5,c234,1
1897,c1,c1,2
1898,c1,c5,0
1899,c5,c5,4
1900,c234,c5,0
1901,c5,c5,1
1902,c234,c1,4
1903,c234,c5,1
1904,c1,c1,2
1905,c1,c1,2
1906,c234,c234,4
1907,c1,c1,3
1908,c234,c5,2
1909,c234,c1,4
1910,c234,c5,3
1911,c234,c5,3
1912,c234,c234,2
1913,c5,c1,4
1914,c5,c234,4
1915,c1,c1,4
1916,c234,c5,3
1917,c234,c5,0
1918,c234,c5,2
1919,c1,c234,0
1920,c1,c234,0
1921,c1,c5,2
1922,c5,c234,3
1923,c5,c5,4
1924,c1,c1,0
1925,c234,c1,2
1926,c234,c5,3
1927,c234,c1,0
1928,c234,c1,2
1929,c234,c234,1
1930,c234,c234,1
1931,c1,c5,3
1932,c234,c234,0
1933,c1,c1,2
1934,c234,c1,4
1935,c5,c5,0
1936,c1,c1,3
1937,c234,c1,4
1938,c1,c234,4
1939,c1,c1,3
1940,c1,c5,2
1941,c1,c1,4
1942,c5,c5,0
1943,c1,c1,1
1944,c1,c234,3
1945,c5,c234,2
1946,c234,c5,3
1947,c5,c5,1
1948,c5,c234,1
1949,c234,c234,0
1950,c5,c5,2
1951,c234,c234,4
1952,c5,c5,2
1953,c234,c1,3
1954,c1,c5,1
1955,c1,c234,4
1956,c5,c5,1
1957,c1,c1,1
1958,c234,c1,3
1959,c234,c5,4
1960,c234,c234,4
1961,c5,c234,1
1962,c234,c5,0
1963,c5,c5,3
1964,c5,c5,0
1965,c5,c5,3
1966,c5,c234,2
1967,c1,c1,4
1968,c5,c5,1
1969,c5,c1,0
1970,c234,c234,0
1971,c234,c1,4
1972,c1,c5,4
1973,c1,c234,4
1974,c1,c234,1
1975,c234,c234,3
1976,c234,c1,4
1977,c1,c234,2
1978,c5,c234,2
1979,c234,c5,0
1980,c234,c5,3
1981,c1,c5,1
1982,c5,c5,0
1983,c234,c234,1
1984,c234,c1,2
1985,c1,c1,0
1986,c234,c1,4
1987,c234,c1,4
1988,c1,c234,3
1989,c1,c234,4
1990,c234,c1,0
1991,c5,c1,0
1992,c1,c234,0
1993,c1,c5,3
1994,c5,c234,0
1995,c5,c5,3
1996,c5,c1,3
1997,c234,c234,0
1998,c5,c234,0
1999,c234,c234,4
2000,c1,c1,4
2001,c5,c1,1
2002,c1,c1,4
2003,c1,c1,4
2004,c5,c1,3
2005,c5,c5,2
2006,c5,c1,3
2007,c1,c5,1
2008,c234,c234,2
2009,c234,c234,0
2010,c234,c5,3
2011,c5,c5,0
2012,c1,c1,3
2013,c5,c5,0
2014,c1,c1,0
2015,c234,c234,1
2016,c1,c234,1
2017,c5,c5,3
2018,c234,c234,4
2019,c1,c1,0
2020,c5,c234,2
2021,c234,c234,3
2022,c5,c5,0
2023,c5,c234,3
2024,c234,c234,1
2025,c234,c1,3
2026,c5,c5,3
2027,c1,c1,0
2028,c234,c1,4
2029,c234,c234,4
2030,c5,c5,2
2031,c1,c234,3
2032,c1,c1,1
2033,c1,c234,0
2034,c1,c234,4
2035,c5,c5,0
2036,c1,c1,3
2037,c5,c1,4
2038,c5,c1,0
2039,c234,c5,4
2040,c5,c5,2
2041,c1,c1,4
2042,c1,c1,1
2043,c5,c1,2
2044,c5,c234,1
2045,c234,c1,4
2046,c234,c234,1
2047,c234,c5,3
2048,c5,c5,1
2049,c234,c1,2
2050,c234,c5,4
2051,c5,c234,2
2052,c1,c1,1
2053,c5,c5,2
2054,c234,c234,1
2055,c5,c234,2
2056,c1,c234,1
2057,c1,c1,4
2058,c234,c234,3
2059,c234,c234,1
2060,c5,c5,2
2061,c1,c1,3
2062,c5,c234,2
2063,c234,c5,0
2064,c5,c5,1
2065,c234,c234,0
2066,c5,c5,3
2067,c1,c5,2
2068,c1,c1,0
2069,c1,c234,3
2070,c5,c5,2
2071,c5,c5,2
2072,c1,c5,4
2073,c234,c234,2
2074,c234,c234,1
2075,c5,c234,1
2076,c1,c1,4
2077,c5,c5,2
2078,c1,c5,4
2079,c1,c234,2
2080,c5,c5,1
2081,c1,c1,1
2082,c5,c5,4
2083,c5,c234,4
2084,c234,c1,0
2085,c5,c5,2
2086,c5,c1,0
2087,c5,c1,0
2088,c5,c5,0
2089,c234,c5,2
2090,c234,c234,0
2091,c234,c5,0
2092,c5,c234,0
2093,c1,c1,1
2094,c1,c1,4
2095,c1,c234,0
2096,c1,c1,3
2097,c5,c1,4
2098,c234,c234,4
2099,c1,c234,0
2100,c1,c1,2
2101,c5,c5,3
2102,c1,c1,4
2103,c1,c5,4
2104,c5,c5,4
2105,c1,c1,0
2106,c5,c5,3
2107,c1,c5,4
2108,c234,c1,3
2109,c234,c5,4
2110,c1,c5,4
2111,c234,c234,0
2112,c1,c234,3
2113,c1,c1,2
2114,c1,c1,3
2115,c1,c1,4
2116,c1,c1,4
2117,c234,c1,4
2118,c5,c5,0
2119,c234,c234,4
2120,c5,c234,4
2121,c1,c1,2
2122,c5,c234,1
2123,c234,c1,3
2124,c234,c234,2
2125,c1,c5,2
2126,c1,c1,3
2127,c5,c234,3
2128,c5,c5,4
2129,c234,c1,1
2130,c1,c1,0
2131,c1,c5,3
2132,c234,c5,2
2133,c234,c5,2
2134,c1,c234,2
2135,c5,c5,2
2136,c1,c1,2
2137,c5,c5,0
2138,c5,c5,4
2139,c5,c234,0
2140,c234,c234,2
2141,c1,c1,0
2142,c5,c5,4
2143,c5,c5,0
2144,c1,c1,3
2145,c234,c5,2
2146,c234,c234,0
2147,c234,c1,3
2148,c5,c5,3
2149,c234,c234,4
2150,c234,c234,0
2151,c5,c234,3
2152,c1,c1,0
2153,c1,c1,0
2154,c5,c5,2
2155,c1,c1,3
2156,c234,c5,1
2157,c1,c234,0
2158,c234,c234,4
2159,c1,c1,0
2160,c234,c234,1
2161,c5,c1,4
2162,c1,c5,4
2163,c234,c5,1
2164,c1,c5,0
2165,c1,c5,3
2166,c1,c234,1
2167,c5,c5,1
2168,c234,c1,4
2169,c234,c234,2
2170,c5,c5,0
2171,c234,c5,0
2172,c234,c234,3
2173,c234,c234,4
2174,c1,c1,3
2175,c5,c234,3
2176,c234,c234,3
2177,c5,c234,2
2178,c1,c1,3
2179,c5,c5,4
2180,c234,c234,0
2181,c1,c1,1
2182,c234,c5,0
2183,c234,c234,2
2184,c234,c234,1
2185,c5,c1,2
2186,c5,c234,1
2187,c5,c5,2
2188,c234,c5,4
2189,c5,c5,3
2190,c5,c5,4
2191,c234,c1,2
2192,c5,c5,1
2193,c5,c234,1
2194,c5,c1,4
2195,c5,c234,2
2196,c1,c234,1
2197,c1,c1,2
2198,c5,c5,3
2199,c5,c1,3
2200,c5,c5,2
2201,c1,c1,3
2202,c1,c5,3
2203,c234,c1,4
2204,c1,c5,2
2205,c234,c234,1
2206,c234,c234,3
2207,c5,c5,0
2208,c5,c5,1
2209,c1,c5,3
2210,c234,c234,3
2211,c234,c234,2
2212,c1,c234,3
2213,c5,c1,4
2214,c234,c1,4
2215,c5,c5,0
2216,c234,c234,4
2217,c1,c234,0
2218,c1,c1,0
2219,c1,c5,2
2220,c5,c5,2
2221,c5,c1,3
2222,c5,c234,0
2223,c234,c1,0
2224,c5,c5,4
2225,c234,c1,0
2226,c1,c1,1
2227,c234,c234,0
2228,c1,c234,1
2229,c5,c5,3
2230,c5,c5,1
2231,c1,c234,1
2232,c234,c5,4
2233,c5,c1,4
2234,c5,c5,4
2235,c234,c5,3
2236,c234,c234,0
2237,c1,c1,4
2238,c5,c234,1
2239,c234,c234,3
2240,c234,c1,1
2241,c5,c5,3
2242,c5,c5,2
2243,c1,c234,3
2244,c1,c234,0
2245,c234,c234,0
2246,c1,c1,4
2247,c234,c234,2
2248,c1,c234,0
2249,c5,c234,0
2250,c1,c1,4
2251,c5,c1,2
2252,c234,c234,3
2253,c1,c1,0
2254,c234,c234,2
2255,c234,c1,1
2256,c5,c234,2
2257,c1,c234,3
2258,c5,c234,2
2259,c5,c234,2
2260,c1,c1,2
2261,c1,c5,4
2262,c234,c1,0
2263,c1,c1,3
2264,c1,c1,4
2265,c5,c5,4
2266,c234,c5,0
2267,c234,c1,0
2268,c1,c1,3
2269,c234,c234,4
2270,c1,c234,0
2271,c5,c5,4
2272,c234,c234,2
2273,c1,c1,1
2274,c5,c234,3
2275,c5,c5,0
2276,c234,c234,4
2277,c234,c5,2
2278,c5,c1,2
2279,c1,c1,1
2280,c234,c234,1
2281,c1,c234,1
2282,c234,c5,2
2283,c1,c234,0
2284,c1,c1,3
2285,c234,c1,0
2286,c1,c1,3
2287,c5,c234,4
2288,c1,c5,2
2289,c234,c5,0
2290,c234,c1,3
2291,c234,c234,4
2292,c5,c234,3
2293,c234,c5,1
2294,c234,c5,3
2295,c234,c5,1
2296,c1,c5,0
2297,c5,c5,1
2298,c234,c234,3
2299,c234,c1,1
2300,c5,c5,0
2301,c1,c1,2
2302,c1,c1,2
2303,c1,c5,1
2304,c1,c1,4
2305,c5,c5,2
2306,c1,c5,1
2307,c5,c1,1
2308,c234,c5,4
2309,c234,c1,1
2310,c1,c5,1
2311,c5,c5,4
2312,c234,c5,4
2313,c5,c1,0
2314,c5,c234,1
2315,c5,c234,2
2316,c5,c5,4
2317,c234,c1,0
2318,c1,c1,2
2319,c5,c234,1
2320,c234,c234,0
2321,c1,c234,4
2322,c234,c1,4
2323,c234,c5,4
2324,c5,c234,1
2325,c5,c1,2
2326,c234,c5,1
2327,c234,c5,2
2328,c234,c1,0
2329,c234,c5,3
2330,c1,c5,0
2331,c234,c1,1
2332,c5,c5,1
2333,c1,c1,2
2334,c5,c234,3
2335,c1,c1,0
2336,c234,c234,3
2337,c234,c5,1
2338,c5,c5,2
2339,c234,c5,2
2340,c5,c5,1
2341,c1,c5,2
2342,c234,c1,1
2343,c1,c5,3
2344,c1,c1,1
2345,c1,c1,1
2346,c234,c1,2
2347,c234,c234,1
2348,c1,c234,2
2349,c5,c5,4
2350,c5,c5,3
2351,c234,c234,3
2352,c5,c5,3
2353,c5,c234,0
2354,c5,c234,4
2355,c5,c5,3
2356,c5,c1,2
2357,c5,c5,2
2358,c1,c1,3
2359,c234,c1,1
2360,c1,c5,4
2361,c1,c1,4
2362,c1,c1,3
2363,c1,c1,4
2364,c1,c5,0
2365,c234,c1,4
2366,c1,c1,4
2367,c234,c1,3
2368,c5,c5,3
2369,c5,c5,0
2370,c5,c234,3
2371,c234,c234,3
2372,c1,c1,4
2373,c5,c5,3
2374,c1,c5,0
2375,c1,c1,0
2376,c1,c1,3
2377,c5,c1,2
2378,c1,c1,1
2379,c234,c234,4
2380,c234,c1,2
2381,c1,c5,0
2382,c234,c234,4
2383,c1,c5,3
2384,c1,c234,4
2385,c5,c234,4
2386,c234,c5,2
2387,c5,c5,1
2388,c5,c1,4
2389,c234,c1,1
2390,c234,c234,2
2391,c1,c5,4
2392,c234,c5,4
2393,c1,c234,3
2394,c234,c1,3
2395,c234,c1,4
2396,c1,c5,1
2397,c5,c5,4
2398,c5,c1,3
2399,c234,c5,4
2400,c5,c234,0
2401,c5,c5,1
2402,c5,c234,2
2403,c5,c5,0
2404,c1,c5,2
2405,c5,c234,0
2406,c1,c234,4
2407,c234,c5,1
2408,c5,c1,3
2409,c234,c1,4
2410,c1,c1,0
2411,c1,c1,0
2412,c234,c5,2
2413,c5,c5,4
2414,c5,c5,2
2415,c5,c234,4
2416,c1,c1,1
2417,c1,c5,1
2418,c1,c234,1
2419,c1,c234,3
2420,c5,c1,2
2421,c234,c5,3
2422,c5,c234,3
2423,c5,c1,4
2424,c5,c234,1
2425,c234,c234,1
2426,c5,c234,2
2427,c1,c5,1
2428,c5,c5,3
2429,c5,c234,0
2430,c1,c234,3
2431,c5,c5,0
2432,c1,c1,4
2433,c1,c5,1
2434,c5,c1,0
2435,c5,c5,0
2436,c234,c234,2
2437,c1,c1,2
2438,c5,c5,3
2439,c234,c5,3
2440,c234,c1,2
2441,c234,c234,1
2442,c234,c5,4
2443,c234,c5,0
2444,c1,c5,3
2445,c234,c234,2
2446,c1,c234,4
2447,c1,c1,0
2448,c234,c1,2
2449,c5,c5,0
2450,c5,c234,2
2451,c1,c234,4
2452,c234,c234,0
2453,c234,c234,1
2454,c234,c234,3
2455,c5,c5,0
2456,c5,c5,3
2457,c5,c1,2
2458,c5,c1,1
2459,c1,c234,3
2460,c234,c234,0
2461,c234,c5,1
2462,c234,c1,1
2463,c234,c1,1
2464,c5,c1,4
2465,c234,c234,4
2466,c5,c1,0
2467,c5,c1,2
2468,c1,c5,3
2469,c5,c5,4
2470,c1,c5,4
2471,c5,c234,4
2472,c5,c5,4
2473,c234,c1,2
2474,c234,c234,0
2475,c234,c5,0
2476,c1,c234,0
2477,c234,c5,0
2478,c5,c1,4
2479,c5,c5,4
2480,c5,c5,3
2481,c1,c234,4
2482,c5,c5,2
2483,c1,c5,2
2484,c1,c1,4
2485,c1,c5,2
2486,c1,c1,3
2487,c5,c5,1
2488,c1,c234,0
2489,c5,c234,0
2490,c1,c1,4
2491,c5,c1,4
2492,c1,c1,0
2493,c234,c234,4
2494,c5,c234,4
2495,c5,c1,1
2496,c5,c5,4
2497,c1,c1,4
2498,c234,c234,2
2499,c1,c1,4
2500,c5,c5,1
2501,c234,c5,4
2502,c234,c5,0
2503,c5,c234,0
2504,c234,c1,4
2505,c1,c1,3
2506,c1,c1,2
2507,c234,c1,3
2508,c5,c5,2
2509,c5,c234,1
2510,c234,c234,4
2511,c1,c1,3
2512,c234,c5,3
2513,c1,c234,0
2514,c234,c1,4
2515,c5,c234,4
2516,c1,c5,0
2517,c5,c5,3
2518,c5,c5,0
2519,c234,c1,3
2520,c1,c234,0
2521,c234,c1,0
2522,c5,c5,2
2523,c1,c5,4
2524,c5,c1,3
2525,c1,c5,3
2526,c5,c5,1
2527,c5,c234,2
2528,c5,c234,2
2529,c234,c1,2
2530,c1,c1,4
2531,c5,c234,4
2532,c1,c1,4
2533,c234,c1,4
2534,c5,c234,3
2535,c234,c1,3
2536,c1,c1,3
2537,c5,c5,1
2538,c234,c234,1
2539,c5,c5,2
2540,c1,c234,2
2541,c234,c5,1
2542,c1,c1,1
2543,c5,c5,0
2544,c5,c1,3
2545,c5,c234,3
2546,c234,c5,4
2547,c5,c5,4
2548,c5,c5,1
2549,c5,c5,3
2550,c1,c1,2
2551,c1,c5,1
2552,c5,c5,4
2553,c5,c1,1
2554,c234,c5,0
2555,c234,c234,2
2556,c5,c5,0
2557,c234,c5,2
2558,c5,c5,1
2559,c1,c1,0
2560,c5,c1,2
2561,c5,c5,1
2562,c5,c1,0
2563,c234,c5,1
2564,c234,c5,0
2565,c5,c5,4
2566,c5,c1,4
2567,c1,c5,0
2568,c234,c1,2
2569,c234,c234,1
2570,c5,c1,2
2571,c234,c5,4
2572,c5,c5,2
2573,c234,c1,0
2574,c5,c234,2
2575,c234,c1,4
2576,c234,c234,1
2577,c234,c5,3
2578,c234,c5,0
2579,c1,c1,1
2580,c5,c1,4
2581,c234,c5,1
2582,c5,c234,3
2583,c5,c234,1
2584,c234,c234,3
2585,c234,c1,2
2586,c1,c1,1
2587,c234,c234,0
2588,c234,c5,0
2589,c5,c5,0
2590,c5,c5,0
2591,c234,c5,0
2592,c5,c234,3
2593,c5,c234,4
2594,c5,c1,1
2595,c1,c234,3
2596,c5,c234,4
2597,c234,c1,4
2598,c5,c234,0
2599,c234,c5,3
2600,c234,c1,3
2601,c234,c5,1
2602,c234,c1,4
2603,c5,c5,3
2604,c234,c234,4
2605,c1,c1,4
2606,c5,c5,2
2607,c5,c5,0
2608,c5,c234,0
2609,c234,c1,1
2610,c1,c1,0
2611,c234,c5,3
2612,c234,c1,0
2613,c234,c1,3
2614,c5,c5,1
2615,c1,c1,3
2616,c5,c5,2
2617,c5,c1,4
2618,c1,c1,3
2619,c234,c1,1
2620,c1,c1,4
2621,c5,c5,3
2622,c1,c1,2
2623,c234,c5,1
2624,c5,c5,4
2625,c5,c5,0
2626,c1,c1,2
2627,c1,c1,1
2628,c234,c1,1
2629,c234,c5,4
2630,c5,c5,4
